ksawerą, 0000000, 0000100
ksawero, 0000000, 0000001
ksaweryna, 0000000, 1000000
ksaweryny, 0000000, 0100000
ksawerynie, 0000000, 0010010
ksawerynę, 0000000, 0001000
ksaweryną, 0000000, 0000100
ksaweryno, 0000000, 0000001
ksenia, 0000000, 1000000
kseni, 0000000, 0110010
ksenię, 0000000, 0001000
ksenią, 0000000, 0000100
kseniu, 0000000, 0000001
kunegunda, 0000000, 1000000
kunegundy, 0000000, 0100000
kunegundzie, 0000000, 0010010
kunegundę, 0000000, 0001000
kunegundą, 0000000, 0000100
kunegundo, 0000000, 0000001
kwiatosława, 0000000, 1000000
kwiatosławy, 0000000, 0100000
kwiatosławie, 0000000, 0010010
kwiatosławę, 0000000, 0001000
kwiatosławą, 0000000, 0000100
kwiatosławo, 0000000, 0000001
kwiryny, 0000000, 0100000
kwirynę, 0000000, 0001000
kwiryną, 0000000, 0000100
kwiryno, 0000000, 0000001
lamberty, 0000000, 0100000
lambertę, 0000000, 0001000
lambertą, 0000000, 0000100
lamberto, 0000000, 0000001
larysa, 0000000, 1000000
larysy, 0000000, 0100000
larysie, 0000000, 0010010
larysę, 0000000, 0001000
larysą, 0000000, 0000100
laryso, 0000000, 0000001
laura, 0000000, 1000000
laury, 0000000, 0100000
laurze, 0000000, 0010010
laurę, 0000000, 0001000
laurą, 0000000, 0000100
lauro, 0000000, 0000001
laurencja, 0000000, 1000000
laurencji, 0000000, 0110010
laurencję, 0000000, 0001000
laurencją, 0000000, 0000100
laurencjo, 0000000, 0000001
laurentyny, 0000000, 0100000
laurentynę, 0000000, 0001000
laurentyną, 0000000, 0000100
laurentyno, 0000000, 0000001
laza, 0000000, 1000000
lazy, 0000000, 0100000
lazie, 0000000, 0010010
lazę, 0000000, 0001000
lazą, 0000000, 0000100
lazo, 0000000, 0000001
lea, 0000000, 1000000
lei, 0000000, 0110010
leę, 0000000, 0001000
leą, 0000000, 0000100
leo, 0000000, 0000001
lechosławy, 0000000, 0100000
lechosławę, 0000000, 0001000
lechosławą, 0000000, 0000100
lechosławo, 0000000, 0000001
lena, 0000000, 1000000
leny, 0000000, 0100000
lenie, 0000000, 0010010
lenę, 0000000, 0001000
leną, 0000000, 0000100
leno, 0000000, 0000001
leokadia, 0000000, 1000000
leokadii, 0000000, 0110010
leokadię, 0000000, 0001000
leokadią, 0000000, 0000100
leokadio, 0000000, 0000001
leony, 0000000, 0100000
leonę, 0000000, 0001000
leoną, 0000000, 0000100
leono, 0000000, 0000001
leonardy, 0000000, 0100000
leonardę, 0000000, 0001000
leonardą, 0000000, 0000100
leonardo, 0000000, 0000001
leonia, 0000000, 1000000
leonii, 0000000, 0110010
leonię, 0000000, 0001000
leonią, 0000000, 0000100
leonio, 0000000, 0000001
leonidy, 0000000, 0100000
leonidę, 0000000, 0001000
leonidą, 0000000, 0000100
leonido, 0000000, 0000001
leontyna, 0000000, 1000000
leontyny, 0000000, 0100000
leontynie, 0000000, 0010010
leontyną, 0000000, 0001100
leontyno, 0000000, 0000001
leopoldyna, 0000000, 1000000
leopoldyny, 0000000, 0100000
leopoldynie, 0000000, 0010010
leopoldynę, 0000000, 0001000
leopoldyną, 0000000, 0000100
leopoldyno, 0000000, 0000001
lesławy, 0000000, 0100000
lesławę, 0000000, 0001000
lesławą, 0000000, 0000100
lesławo, 0000000, 0000001
liberaty, 0000000, 0100000
liberatę, 0000000, 0001000
liberatą, 0000000, 0000100
liberato, 0000000, 0000001
lidia, 0000000, 1000000
lidii, 0000000, 0110010
lidię, 0000000, 0001000
lidią, 0000000, 0000100
lidio, 0000000, 0000001
ligia, 0000000, 1000000
ligii, 0000000, 0110010
ligię, 0000000, 0001000
ligią, 0000000, 0000100
ligio, 0000000, 0000001
liliany, 0000000, 0100000
lilianę, 0000000, 0001000
lilianą, 0000000, 0000100
liliano, 0000000, 0000001
lilianna, 0000000, 1000000
lilianny, 0000000, 0100000
liliannie, 0000000, 0010010
liliannę, 0000000, 0001000
lilianną, 0000000, 0000100
lilianno, 0000000, 0000001
lila, 0000000, 1000000
lili, 0000000, 1111111
lilę, 0000000, 0001000
lilą, 0000000, 0000100
lilo, 0000000, 0000001
linda, 0000000, 1000000
lindy, 0000000, 0100000
lindzie, 0000000, 0010010
lindę, 0000000, 0001000
lindą, 0000000, 0000100
lindo, 0000000, 0000001
liwia, 0000000, 1000000
liwi, 0000000, 0110010
liwię, 0000000, 0001000
liwią, 0000000, 0000100
liwiu, 0000000, 0000001
liza, 0000000, 1000000
lizy, 0000000, 0100000
lizie, 0000000, 0010010
lizę, 0000000, 0001000
lizą, 0000000, 0000100
lizo, 0000000, 0000001
loda, 0000000, 1000000
lody, 0000000, 0100000
lodzie, 0000000, 0010010
lodę, 0000000, 0001000
lodą, 0000000, 0000100
lodo, 0000000, 0000001
lolita, 0000000, 1000000
lolity, 0000000, 0100000
lolicie, 0000000, 0010010
lolitę, 0000000, 0001000
lolitą, 0000000, 0000100
lolito, 0000000, 0000001
longiny, 0000000, 0100000
longinę, 0000000, 0001000
longiną, 0000000, 0000100
longino, 0000000, 0000001
loretta, 0000000, 1000000
loretty, 0000000, 0100000
loretcie, 0000000, 0010010
lorettę, 0000000, 0001000
lorettą, 0000000, 0000100
loretto, 0000000, 0000001
luba, 0000000, 1000000
luby, 0000000, 0100000
lubie, 0000000, 0010010
lubę, 0000000, 0001000
lubą, 0000000, 0000100
lubo, 0000000, 0000001
lubomiry, 0000000, 0100000
lubomirę, 0000000, 0001000
lubomirą, 0000000, 0000100
lubomiro, 0000000, 0000001
lubosza, 0000000, 1011000
luboszy, 0000000, 0100000
luboszą, 0000000, 0000100
luboszie, 0000000, 0000010
luboszo, 0000000, 0000001
lucja, 0000000, 1000000
łucji, 0000000, 0110010
łucję, 0000000, 0001000
łucją, 0000000, 0000100
łucjo, 0000000, 0000001
lucjola, 0000000, 1000000
lucjoli, 0000000, 0110010
lucjolę, 0000000, 0001000
lucjolą, 0000000, 0000100
lucylla, 0000000, 1000000
lucylli, 0000000, 0110010
lucyllę, 0000000, 0001000
lucyllą, 0000000, 0000100
lucyllo, 0000000, 0000001
lucyna, 0000000, 1000000
lucyny, 0000000, 0100000
lucynie, 0000000, 0010010
lucynę, 0000000, 0001000
lucyną, 0000000, 0000100
lucyno, 0000000, 0000001
ludgarda, 0000000, 1000000
ludgardy, 0000000, 0100000
ludgardzie, 0000000, 0010010
ludgardę, 0000000, 0001000
ludgardą, 0000000, 0000100
ludgardo, 0000000, 0000001
ludmiła, 0000000, 1001000
ludmiły, 0000000, 0100000
ludmile, 0000000, 0010010
ludmiłą, 0000000, 0000100
ludmiło, 0000000, 0000001
ludomiły, 0000000, 0100000
ludomiłę, 0000000, 0001000
ludomiłą, 0000000, 0000100
ludomiło, 0000000, 0000001
ludomiry, 0000000, 0100000
ludomirę, 0000000, 0001000
ludomirą, 0000000, 0000100
ludomiro, 0000000, 0000001
ludwiki, 0000000, 0100000
ludwice, 0000000, 0010010
ludwikę, 0000000, 0001000
ludwiką, 0000000, 0000100
ludwiko, 0000000, 0000001
ludwina, 0000000, 1000000
ludwiny, 0000000, 0100000
ludwinie, 0000000, 0010010
ludwiną, 0000000, 0001100
ludwino, 0000000, 0000001
luiza, 0000000, 1000000
luizy, 0000000, 0100000
luizie, 0000000, 0010010
luizę, 0000000, 0001000
luizą, 0000000, 0000100
luizo, 0000000, 0000001
łucja, 0000000, 1000000
madlena, 0000000, 1000000
madleny, 0000000, 0100000
madlenie, 0000000, 0010010
madlenę, 0000000, 0001000
madleną, 0000000, 0000100
madleno, 0000000, 0000001
magda, 0000000, 1000000
magdy, 0000000, 0100000
magdzie, 0000000, 0010010
magdę, 0000000, 0001000
magdą, 0000000, 0000100
magdo, 0000000, 0000001
magdalena, 0000000, 1100000
magdaleny, 0000000, 0101000
magdalenie, 0000000, 0010010
magdaleną, 0000000, 0001100
magdaleno, 0000000, 0000001
maja, 0000000, 1000000
mai, 0000000, 0110010
maję, 0000000, 0001000
mają, 0000000, 0000100
maju&nbsp;majo&nbsp;maju, 0000000, 0000001
malwiny, 0000000, 0100000
malwinę, 0000000, 0001000
malwiną, 0000000, 0000100
malwino, 0000000, 0000001
małgorzata, 0000000, 1000000
małgorzaty, 0000000, 0100000
małgorzacie, 0000000, 0010010
małgorzatę, 0000000, 0001000
małgorzatą, 0000000, 0000100
małgorzato, 0000000, 0000001
manfredy, 0000000, 0100000
manfredę, 0000000, 0001000
manfredą, 0000000, 0000100
manfredo, 0000000, 0000001
manuela, 0000000, 1000000
manueli, 0000000, 0110010
manuelę, 0000000, 0001000
manuelą, 0000000, 0000100
manuelo, 0000000, 0000001
marcelę, 0000000, 0001000
marcelą, 0000000, 0000100
marcelo, 0000000, 0000001
marceliny, 0000000, 0100000
marcelinę, 0000000, 0001000
marceliną, 0000000, 0000100
marcelino, 0000000, 0000001
marcjanna, 0000000, 1000000
marcjanny, 0000000, 0100000
marcjannie, 0000000, 0010010
marcjannę, 0000000, 0001000
marcjanną, 0000000, 0000100
marcjanno, 0000000, 0000001
margareta, 0000000, 1000000
margarety, 0000000, 0100000
margarecie, 0000000, 0010010
margaretę, 0000000, 0001000
margaretą, 0000000, 0000100
margareto, 0000000, 0000001
maria, 0000000, 1000000
marii, 0000000, 0110110
marię, 0000000, 0001001
magdalenę, 0000000, 0000000
marią, 0000000, 0000100
mario, 0000000, 0000001
marianna, 0000000, 1000000
marianny, 0000000, 0100000
mariannie, 0000000, 0010010
mariannę, 0000000, 0001000
marianną, 0000000, 0000100
marianno, 0000000, 0000001
marietta, 0000000, 1000000
marietty, 0000000, 0100000
marietcie, 0000000, 0010010
mariettę, 0000000, 0001000
mariettą, 0000000, 0000100
marietto, 0000000, 0000001
marika, 0000000, 1000000
mariki, 0000000, 0100000
marice, 0000000, 0010010
marikę, 0000000, 0001000
mariką, 0000000, 0000100
mariko, 0000000, 0000001
marina, 0000000, 1000000
mariny, 0000000, 0100000
marinie, 0000000, 0010010
marinę, 0000000, 0001000
mariną, 0000000, 0000100
marino, 0000000, 0000001
mariola, 0000000, 1000000
marioli, 0000000, 0110010
mariolę, 0000000, 0001000
mariolą, 0000000, 0000100
mariolu, 0000000, 0000001
marita, 0000000, 1000000
marity, 0000000, 0100000
maricie, 0000000, 0010010
maritę, 0000000, 0001000
maritą, 0000000, 0000100
marito, 0000000, 0000001
marlena, 0000000, 1000000
marleny, 0000000, 0100000
marlenie, 0000000, 0010010
marlenę, 0000000, 0001000
marleną, 0000000, 0000100
marleno, 0000000, 0000001
marta, 0000000, 1000000
marty, 0000000, 0100000
marcie, 0000000, 0010010
martę, 0000000, 0001000
martą, 0000000, 0000100
marto, 0000000, 0000001
martyny, 0000000, 0100000
martynę, 0000000, 0001000
martyną, 0000000, 0000100
martyno, 0000000, 0000001
maryla, 0000000, 1000000
maryli, 0000000, 0110010
marylę, 0000000, 0001000
marylą, 0000000, 0000100
marylo, 0000000, 0000001
maryna, 0000000, 1000000
maryny, 0000000, 0100000
marynie, 0000000, 0010010
maryną, 0000000, 0001100
maryno, 0000000, 0000001
marzena, 0000000, 1000000
marzeny, 0000000, 0100000
marzenie, 0000000, 0010010
marzenę, 0000000, 0001000
marzeną, 0000000, 0000100
marzeno, 0000000, 0000001
materna, 0000000, 1000000
materny, 0000000, 0100000
maternie, 0000000, 0010010
maternę, 0000000, 0001000
materną, 0000000, 0000100
materno, 0000000, 0000001
matylda, 0000000, 1000000
matyldy, 0000000, 0100000
matyldzie, 0000000, 0010010
matyldę, 0000000, 0001000
matyldą, 0000000, 0000100
matyldo, 0000000, 0000001
maury, 0000000, 0100000
maurę, 0000000, 0001000
maurą, 0000000, 0000100
mauro, 0000000, 0000001
mechtylda, 0000000, 1000000
mechtyldy, 0000000, 0100000
mechtyldzie, 0000000, 0010010
mechtyldę, 0000000, 0001000
mechtyldą, 0000000, 0000100
mechtyldo, 0000000, 0000001
melania, 0000000, 1000000
melani, 0000000, 0110010
melanię, 0000000, 0001000
melanią, 0000000, 0000100
melanio, 0000000, 0000001
michalina, 0000000, 1000000
michaliny, 0000000, 0100000
michalinie, 0000000, 0010010
michaliną, 0000000, 0001100
michalino, 0000000, 0000001
mieczysławy, 0000000, 0100000
mieczysławę, 0000000, 0001000
mieczysławą, 0000000, 0000100
mieczysławo, 0000000, 0000001
milena, 0000000, 1000000
mileny, 0000000, 0100000
milenie, 0000000, 0010010
milenę, 0000000, 0001000
mileną, 0000000, 0000100
mileno, 0000000, 0000001
milenia, 0000000, 1001001
mileń, 0000000, 0100000
mileniom, 0000000, 0010000
mileniami, 0000000, 0000100
mileniach, 0000000, 0000010
mirosława, 0000000, 1000000
mirosławy, 0000000, 0100000
mirosławę, 0000000, 0001000
mirosławą, 0000000, 0000100
mirosławo, 0000000, 0000001
mindora, 0000000, 1000000
mindory, 0000000, 0100000
mindorze, 0000000, 0010010
mindorę, 0000000, 0001000
mindorą, 0000000, 0000100
mindoro, 0000000, 0000001
minodora, 0000000, 1000000
minodory, 0000000, 0100000
minodorze, 0000000, 0010010
minodorę, 0000000, 0001000
minodorą, 0000000, 0000100
minodoro, 0000000, 0000001
mira, 0000000, 1000000
miry, 0000000, 0100000
mirze, 0000000, 0010010
mirę, 0000000, 0001000
mirą, 0000000, 0000100
miro, 0000000, 0000001
mirabella, 0000000, 1000000
mirabelli, 0000000, 0110010
mirabellę, 0000000, 0001000
mirabellą, 0000000, 0000100
mirabello, 0000000, 0000001
miranda, 0000000, 1000000
mirandy, 0000000, 0100000
mirandzie, 0000000, 0010010
mirandę, 0000000, 0001000
mirandą, 0000000, 0000100
mirando, 0000000, 0000001
mirele, 0000000, 1001001
mireli, 0000000, 0100000
mirelom, 0000000, 0010000
mirelami, 0000000, 0000100
mirelach, 0000000, 0000010
mironiega, 0000000, 1000000
mironiegi, 0000000, 0100000
mironiedze, 0000000, 0010010
mironiegę, 0000000, 0001000
mironiegą, 0000000, 0000100
mironiego, 0000000, 0000001
miłosława, 0000000, 1000000
miłosławy, 0000000, 0100000
miłosławę, 0000000, 0001000
miłosławą, 0000000, 0000100
miłosławo, 0000000, 0000001
modesty, 0000000, 0100000
modestę, 0000000, 0001000
modestą, 0000000, 0000100
modesto, 0000000, 0000001
monika, 0000000, 1000000
moniki, 0000000, 0100000
monice, 0000000, 0010010
monikę, 0000000, 0001000
moniką, 0000000, 0000100
moniko, 0000000, 0000001
mścisława, 0000000, 1000000
mścisławy, 0000000, 0100000
mścisławę, 0000000, 0001000
mścisławą, 0000000, 0000100
mścisławo, 0000000, 0000001
nadia, 0000000, 1000000
nadii, 0000000, 0110010
nadię, 0000000, 0001000
nadią, 0000000, 0000100
nadio, 0000000, 0000001
narcyzy, 0000000, 0100000
narcyzę, 0000000, 0001000
narcyzą, 0000000, 0000100
narcyzo, 0000000, 0000001
natalia, 0000000, 1000000
natalii, 0000000, 0110010
natalię, 0000000, 0001000
natalią, 0000000, 0000100
natalio, 0000000, 0000001
natasza, 0000000, 1000000
nataszy, 0000000, 0100000
nataszie, 0000000, 0010010
nataszę, 0000000, 0001000
nataszą, 0000000, 0000100
nataszo, 0000000, 0000001
niegosława, 0000000, 1000000
niegosławy, 0000000, 0100000
niegosławę, 0000000, 0001000
niegosławą, 0000000, 0000100
niegosławo, 0000000, 0000001
nikita, 0000000, 1000000
nikity, 0000000, 0100000
nikicie, 0000000, 0010010
nikitę, 0000000, 0001000
nikitą, 0000000, 0000100
nikito, 0000000, 0000001
nina, 0000000, 1000000
niny, 0000000, 0100000
ninie, 0000000, 0010010
ninę, 0000000, 0001000
niną, 0000000, 0000100
nino, 0000000, 0000001
nonna, 0000000, 1000000
nony, 0000000, 0100000
nonie, 0000000, 0010010
nonę, 0000000, 0001000
noną, 0000000, 0000100
nono, 0000000, 0000001
norberty, 0000000, 0100000
norbertę, 0000000, 0001000
norbertą, 0000000, 0000100
norberto, 0000000, 0000001
odila, 0000000, 1000000
odili, 0000000, 0110010
odilę, 0000000, 0001000
odilą, 0000000, 0000100
odilo, 0000000, 0000001
odilla, 0000000, 1000000
odilli, 0000000, 0110010
odillę, 0000000, 0001000
odillą, 0000000, 0000100
odillo, 0000000, 0000001
ofelia, 0000000, 1000000
ofelii, 0000000, 0110010
ofelię, 0000000, 0001000
ofelią, 0000000, 0000100
ofelio, 0000000, 0000001
oksana, 0000000, 1000000
oksany, 0000000, 0100000
oksanie, 0000000, 0010010
oksanę, 0000000, 0001000
oksaną, 0000000, 0000100
oksano, 0000000, 0000001
oktawia, 0000000, 1000000
oktawi, 0000000, 0110010
oktawię, 0000000, 0001000
oktawią, 0000000, 0000100
oktawiu, 0000000, 0000001
olga, 0000000, 1000000
olgi, 0000000, 0100000
oldze, 0000000, 0010010
olgę, 0000000, 0001000
olgą, 0000000, 0000100
olgo, 0000000, 0000001
olimpia, 0000000, 1000000
olimpii, 0000000, 0110010
olimpię, 0000000, 0001000
olimpią, 0000000, 0000100
olimpio, 0000000, 0000001
oliwia, 0000000, 1000000
oliwii, 0000000, 0110010
oliwię, 0000000, 0001000
oliwią, 0000000, 0000100
oliwio, 0000000, 0000001
oriana, 0000000, 1000000
oriany, 0000000, 0100000
orianie, 0000000, 0010010
orianę, 0000000, 0001000
orianą, 0000000, 0000100
oriano, 0000000, 0000001
oswaldy, 0000000, 0100000
oswaldę, 0000000, 0001000
oswaldą, 0000000, 0000100
oswaldo, 0000000, 0000001
otylia, 0000000, 1000000
otylii, 0000000, 0110010
otylię, 0000000, 0001000
otylią, 0000000, 0000100
otylio, 0000000, 0000001
ożanna, 0000000, 1000000
ożanny, 0000000, 0100000
ożannie, 0000000, 0010010
ożanną, 0000000, 0001100
ożanno, 0000000, 0000001
paloma, 0000000, 1000000
palomy, 0000000, 0100000
palomie, 0000000, 0010010
palomę, 0000000, 0001000
palomą, 0000000, 0000100
palomo, 0000000, 0000001
patrycja, 0000000, 1000000
patrycji, 0000000, 0110010
patrycję, 0000000, 0001000
patrycją, 0000000, 0000100
patrycjo, 0000000, 0000001
paula, 0000000, 1000000
pauli, 0000000, 0110010
paulę, 0000000, 0001000
paulą, 0000000, 0000100
paulo, 0000000, 0000001
pauliny, 0000000, 0100000
pauliną, 0000000, 0001100
paulino, 0000000, 0000001
pelagia, 0000000, 1000000
pelagii, 0000000, 0110010
pelagię, 0000000, 0001000
pelagią, 0000000, 0000100
pelagio, 0000000, 0000001
perpetua, 0000000, 1001001
perpetuy, 0000000, 0100000
perpetuom, 0000000, 0010000
perpetuami, 0000000, 0000100
perpetuach, 0000000, 0000010
petronela, 0000000, 1000000
petroneli, 0000000, 0110010
petronelę, 0000000, 0001000
petronelą, 0000000, 0000100
petronelo, 0000000, 0000001
petronia, 0000000, 1000000
petronii, 0000000, 0110010
petronię, 0000000, 0001000
petronią, 0000000, 0000100
petronio, 0000000, 0000001
pęcisławy, 0000000, 0100000
pęcisławę, 0000000, 0001000
pęcisławą, 0000000, 0000100
pęcisławo, 0000000, 0000001
pia, 0000000, 1111111
placydia, 0000000, 1000000
placydii, 0000000, 0110010
placydię, 0000000, 0001000
placydią, 0000000, 0000100
placydio, 0000000, 0000001
potencjana, 0000000, 1000000
potencjany, 0000000, 0100000
potencjanie, 0000000, 0010010
potencjanę, 0000000, 0001000
potencjaną, 0000000, 0000100
potencjano, 0000000, 0000001
prakseda, 0000000, 1000000
praksedy, 0000000, 0100000
praksedzie, 0000000, 0010010
praksedę, 0000000, 0001000
praksedą, 0000000, 0000100
praksedo, 0000000, 0000001
pryska, 0000000, 1001000
pryski, 0000000, 0100000
prysce, 0000000, 0010010
pryską, 0000000, 0000100
prysko, 0000000, 0000001
przecława, 0000000, 1000000
przecławy, 0000000, 0100000
przecławę, 0000000, 0001000
przecławą, 0000000, 0000100
przecławo, 0000000, 0000001
przybysława, 0000000, 1000000
przybysławy, 0000000, 0100000
przybysławę, 0000000, 0001000
przybysławą, 0000000, 0000100
przybysławo, 0000000, 0000001
pudecjanna, 0000000, 1000000
pudecjanny, 0000000, 0100000
pudecjannie, 0000000, 0010010
pudecjannę, 0000000, 0001000
pudecjanną, 0000000, 0000100
pudecjanno, 0000000, 0000001
pulcheria, 0000000, 1000000
pulcherii, 0000000, 0110010
pulcherię, 0000000, 0001000
pulcherią, 0000000, 0000100
pulcheriu, 0000000, 0000001
radomiła, 0000000, 1000000
radomiły, 0000000, 0100000
radomile, 0000000, 0010010
radomiłę, 0000000, 0001000
radomiłą, 0000000, 0000100
radomiło, 0000000, 0000001
radosława, 0000000, 1000000
radosławy, 0000000, 0100000
radosławę, 0000000, 0001000
radosławą, 0000000, 0000100
radosławo, 0000000, 0000001
radzisławy, 0000000, 0100000
radzisławę, 0000000, 0001000
radzisławą, 0000000, 0000100
radzisławo, 0000000, 0000001
rafaeli, 0000000, 0110010
rafaelę, 0000000, 0001000
rafaelą, 0000000, 0000100
rafaelo, 0000000, 0000001
raissa, 0000000, 1000000
raissy, 0000000, 0100000
raissie, 0000000, 0010010
raissę, 0000000, 0001000
raissą, 0000000, 0000100
raisso, 0000000, 0000001
rajmundy, 0000000, 0100000
rajmundę, 0000000, 0001000
rajmundą, 0000000, 0000100
rajmundo, 0000000, 0000001
ramony, 0000000, 0100000
ramonę, 0000000, 0001000
ramoną, 0000000, 0000100
ramono, 0000000, 0000001
rebeka, 0000000, 1000000
rebeki, 0000000, 0100000
rebece, 0000000, 0010010
rebekę, 0000000, 0001000
rebeką, 0000000, 0000100
rebeko, 0000000, 0000001
regina, 0000000, 1000000
reginy, 0000000, 0100000
reginie, 0000000, 0010010
reginą, 0000000, 0001100
regino, 0000000, 0000001
rena, 0000000, 1000000
reny, 0000000, 0100000
renie, 0000000, 0010010
renę, 0000000, 0001000
reną, 0000000, 0000100
reno, 0000000, 0000001
renaty, 0000000, 0100000
renatę, 0000000, 0001000
renatą, 0000000, 0000100
renato, 0000000, 0000001
rita, 0000000, 1000000
rity, 0000000, 0100000
ricie, 0000000, 0010010
ritę, 0000000, 0001000
ritą, 0000000, 0000100
rito, 0000000, 0000001
roberty, 0000000, 0100000
robertę, 0000000, 0001000
robertą, 0000000, 0000100
roberto, 0000000, 0000001
roksana, 0000000, 1000000
roksany, 0000000, 0100000
roksanie, 0000000, 0010010
roksanę, 0000000, 0001000
roksaną, 0000000, 0000100
roksano, 0000000, 0000001
roma, 0000000, 1000000
romy, 0000000, 0100000
romie, 0000000, 0010010
romę, 0000000, 0001000
romą, 0000000, 0000100
romo, 0000000, 0000001
romany, 0000000, 0100000
romanę, 0000000, 0001000
romaną, 0000000, 0000100
romano, 0000000, 0000001
rościsławy, 0000000, 0100000
rościsławę, 0000000, 0001000
rościsławą, 0000000, 0000100
rościsławo, 0000000, 0000001
rozalia, 0000000, 1000000
rozalii, 0000000, 0110010
rozalię, 0000000, 0001000
rozalią, 0000000, 0000100
rozalio, 0000000, 0000001
różanna, 0000000, 1000000
różanny, 0000000, 0100000
różannie, 0000000, 0010010
różanną, 0000000, 0001100
różanno, 0000000, 0000001
różyna, 0000000, 1000000
różyny, 0000000, 0100000
różynie, 0000000, 0010010
różyną, 0000000, 0001100
różyno, 0000000, 0000001
rudolfy, 0000000, 0100000
rudolfę, 0000000, 0001000
rudolfą, 0000000, 0000100
rudolfo, 0000000, 0000001
rudolfina, 0000000, 1000000
rudolfiny, 0000000, 0100000
rudolfinie, 0000000, 0010010
rudolfinę, 0000000, 0001000
rudolfiną, 0000000, 0000100
rudolfino, 0000000, 0000001
rufiny, 0000000, 0100000
rufinę, 0000000, 0001000
rufiną, 0000000, 0000100
rufino, 0000000, 0000001
ryszardy, 0000000, 0100000
ryszardę, 0000000, 0001000
ryszardą, 0000000, 0000100
ryszardo, 0000000, 0000001
saba, 0000000, 1000000
saby, 0000000, 0100000
sabie, 0000000, 0010010
sabę, 0000000, 0001000
sabą, 0000000, 0000100
sabo, 0000000, 0000001
sabiny, 0000000, 0100000
sabinę, 0000000, 0001000
sabiną, 0000000, 0000100
sabino, 0000000, 0000001
salome, 0000000, 1001001
salomy, 0000000, 0100000
salomom, 0000000, 0010000
salomami, 0000000, 0000100
salomach, 0000000, 0000010
salomea, 0000000, 1001000
salomei, 0000000, 0110010
salomeą, 0000000, 0000100
salomeo, 0000000, 0000001
samueli, 0000000, 0110010
samuelę, 0000000, 0001000
samuelą, 0000000, 0000100
samuelo, 0000000, 0000001
sandra, 0000000, 1000000
sandry, 0000000, 0100000
sandrze, 0000000, 0010010
sandrę, 0000000, 0001000
sandrą, 0000000, 0000100
sandro, 0000000, 0000001
sara, 0000000, 1000000
sary, 0000000, 0100000
sarze, 0000000, 0010010
sarę, 0000000, 0001000
sarą, 0000000, 0000100
saro, 0000000, 0000001
saturniny, 0000000, 0100000
saturninę, 0000000, 0001000
saturniną, 0000000, 0000100
saturnino, 0000000, 0000001
sawa, 0000000, 1000000
sawy, 0000000, 0100000
sawie, 0000000, 0010010
sawę, 0000000, 0001000
sawą, 0000000, 0000100
sawo, 0000000, 0000001
scholastyka, 0000000, 1000000
scholastyki, 0000000, 0100000
scholastyce, 0000000, 0010010
scholastykę, 0000000, 0001000
scholastyką, 0000000, 0000100
scholastyko, 0000000, 0000001
sebastiany, 0000000, 0100000
sebastianę, 0000000, 0001000
sebastianą, 0000000, 0000100
sebastiano, 0000000, 0000001
selma, 0000000, 1000000
selmy, 0000000, 0100000
selmie, 0000000, 0010010
selmę, 0000000, 0001000
selmą, 0000000, 0000100
selmo, 0000000, 0000001
serafiny, 0000000, 0100000
serafiną, 0000000, 0001100
serafino, 0000000, 0000001
sewery, 0000000, 0100000
sewerę, 0000000, 0001000
sewerą, 0000000, 0000100
sewero, 0000000, 0000001
seweryny, 0000000, 0100000
sewerynę, 0000000, 0001000
seweryną, 0000000, 0000100
seweryno, 0000000, 0000001
sędzisława, 0000000, 1000000
sędzisławy, 0000000, 0100000
sędzisławę, 0000000, 0001000
sędzisławą, 0000000, 0000100
sędzisławo, 0000000, 0000001
sieciesławy, 0000000, 0100000
sieciesławę, 0000000, 0001000
sieciesławą, 0000000, 0000100
sieciesławo, 0000000, 0000001
sierosława, 0000000, 1000000
sierosławy, 0000000, 0100000
sierosławę, 0000000, 0001000
sierosławą, 0000000, 0000100
sierosławo, 0000000, 0000001
sława, 0000000, 1000000
sławy, 0000000, 0100000
sławie, 0000000, 0010010
sławę, 0000000, 0001000
sławą, 0000000, 0000100
sławo, 0000000, 0000001
sławomiry, 0000000, 0100000
sławomirę, 0000000, 0001000
sławomirą, 0000000, 0000100
sławomiro, 0000000, 0000001
sobiesławy, 0000000, 0100000
sobiesławę, 0000000, 0001000
sobiesławą, 0000000, 0000100
sobiesławo, 0000000, 0000001
sofia, 0000000, 1000000
sofii, 0000000, 0110010
sofię, 0000000, 0001000
sofią, 0000000, 0000100
sofio, 0000000, 0000001
sonia, 0000000, 1000000
sonii, 0000000, 0110010
sonię, 0000000, 0001000
sonią, 0000000, 0000100
sonio, 0000000, 0000001
stanisławy, 0000000, 0100000
stanisławę, 0000000, 0001000
stanisławą, 0000000, 0000100
stanisławo, 0000000, 0000001
stefania, 0000000, 1000000
stefanii, 0000000, 0110010
stefanię, 0000000, 0001000
stefanią, 0000000, 0000100
stefanio, 0000000, 0000001
stella, 0000000, 1000000
stelli, 0000000, 0110010
stellę, 0000000, 0001000
stellą, 0000000, 0000100
stello, 0000000, 0000001
stronisławy, 0000000, 0100000
stronisławę, 0000000, 0001000
stronisławą, 0000000, 0000100
stronisławo, 0000000, 0000001
strzeżysława, 0000000, 1000000
strzeżysławy, 0000000, 0100000
strzeżysławę, 0000000, 0001000
strzeżysławą, 0000000, 0000100
strzeżysławo, 0000000, 0000001
sulimiera, 0000000, 1000000
sulimiery, 0000000, 0100000
sulimierze, 0000000, 0010010
sulimierę, 0000000, 0001000
